subject_id	trial	query_id	human_query	response	chat_id	chatbot_answer
s33f5	23	query002	밥 너무 많이 남음.	base	chat002_base	소분해서 냉동실에 보관해보세요.
s33f5	24	query056	나 비만이야	base	chat056_base	건강하게 운동해보세요.
s33f5	25	query015	집들이 하기 싫어.	sense	chat015_sense	짧게 살 집이면 집들이 안해도 되죠!
s33f5	26	query043	뉴게임 없나?	sense	chat043_sense	탁구공 넣기 게임 어떠세요?
s33f5	27	query020	전세집 구했어.	base	chat020_base	잘하셨어요.
s33f5	28	query045	방탈출 게임 갔다왔어.	sense	chat045_sense	저도 방 탈출 게임하고 싶어요.
s33f5	29	query055	살 좀 빼야되는데	base	chat055_base	운동을 시작해보세요.
s33f5	30	query005	밥 먹어야지	base	chat005_base	즐거운 시간 보내시길 바랍니다.
s33f5	31	query018	집에 다 와서 전에 사귀던 남자애 만났어.	sense	chat018_sense	옆집에 사는 건 아니겠죠?!
s33f5	32	query047	보드게임 재밌다	base	chat047_base	저도 하고 싶네요.
s33f5	33	query013	집에 먼지가 너무 많아.	base	chat013_base	대청소를 해보세요!
s33f5	34	query058	살 쪄서 교복이 껴.	base	chat058_base	한창 클 때죠.
s33f5	35	query010	밥 먹었는데도 또 배고파	base	chat010_base	디져트 드세요.
s33f5	36	query027	개강 옷 예쁘게 입어 볼까?	sense	chat027_sense	어떤 옷이 있는지 말해 주면 어떻게 매치하는 게 좋을지 알려 줄게요.
s33f5	37	query042	새로운 게임 없나?	base	chat043_base	엄청 많죠.
s33f5	38	query022	나 새 옷 샀다	base	chat022_base	꼬까옷 개시해보세요.
s33f5	39	query053	살찐 거 같아	base	chat053_base	기분일 거예요.
s33f5	40	query003	밥 먹었니?	sense	chat003_sense	오늘은 순두부찌개 먹고 싶어서 시켜 먹었어요.
s33f5	41	query028	비 맞아서 옷 젖었어.	base	chat028_base	감기 조심 하세요.
s33f5	42	query025	수학여행가는데 입을 게 없어.	base	chat025_base	뭘 입어도 멋져요.
s33f5	43	query044	예전 게임인데 재밌다.	base	chat047_base	저도 하고 싶네요.
s33f5	44	query049	핸드폰게임 자꾸 하게 돼.	base	chat049_base	시간을 정해보세요.
s33f5	45	query006	밥 뭐 먹을까?	sense	chat006_sense	고기에 볶음밥 싸서 한 입 먹으면 천국이죠!
s33f5	46	query059	뱃살 나온 거 같아	base	chat059_base	급 다이어트 해봐요!
s33f5	47	query029	옷장이 점점 줄어들어	base	chat029_base	지난 계절 옷을 잘 정리해 보세요.
s33f5	48	query024	커플이 같은 옷 입는 거 좋아보여	base	chat024_base	커플부터 만드세요.
s33f5	49	query009	밥생각이 없어.	sense	chat009_sense	같이 햄버거 먹는거 어때요? 저는 피클은 안먹으니까 빼고 먹어도 되죠?
s33f5	50	query023	옷 걸 데가 없어	base	chat029_base	지난 계절 옷을 잘 정리해 보세요.
s33f5	51	query021	옷 좀 사줘.	base	chat021_base	아직 월급날이 멀었어요.
s33f5	52	query008	밥이나 먹자.	base	chat008_base	맛있게 드세요.
s33f5	53	query026	옷은 많은데 입을 게 없어.	base	chat026_base	옷은 사도 사도 모자라요.
s33f5	54	query030	롱패딩 필요할까?	base	chat030_base	추울 때 딱이죠.
s33f5	55	query039	내일 날씨 좋을까?	base	chat039_base	날씨 어플에 물어보세요.
s33f5	56	query040	내일 약속 있는데 날씨 좋았으면	base	chat040_base	날씨가 안 좋더라도 데이트는 성공적일 거예요.
s33f5	57	query032	내일은 비왔으면 좋겠다.	base	chat032_base	기우제를 지내봅시다!
s33f5	58	query037	더워서 죽을 듯한 날씨야.	base	chat037_base	찬물 샤워를 해보세요.
s33f5	59	query034	마음도 춥고 날씨도 춥네.	base	chat034_base	마음 감기조심하세요.
s33f5	60	query031	오늘도 날씨가 뿌예.	base	chat031_base	마스크 착용 하시고 외출하세요.
s34f5	1	query004	그냥 혼자 밥이나 먹어야지.	other	null	밥심은 비아냥인 느낌, 혼밥 메뉴 추천은 문제의 해결법을 제시하는 것 같지만 친밀감은 아니다.
s34f5	2	query036	날씨 왜 이렇게 춥냐?	sense	chat036_sense	한파라서 눈도 올 거 같아요.
s34f5	3	query035	날씨 좀 풀린거 같아.	base	chat035_base	따뜻해졌죠.
s34f5	4	query051	건강하게 다이어트 하는 방법	sense	chat051_sense	저도 고구마, 계란, 바나나를 먹고 있고, 목표 체중 될 때까지 운동하려고요!
s34f5	5	query014	공휴일에는 집이 최고.	base	chat014_base	피로 풀고 좋죠.
s34f5	6	query041	같이 게임하자고 해도 되나?	sense	chat041_sense	저랑 같은 게임 클럽에 가입해서 종종 같이 해요.
s34f5	7	query011	나도 집 사고 싶어.	other	null	같이 살고 싶은 사람뿐만 아니라 모두 집을 사고 싶어한다. 담보대출은 구체적인 매입계획을 의논할 때 말하는 것이 아니라서 부자연스럽다. 
s34f5	8	query060	건강한 다이어트법	sense	chat060_sense	일단 굶는 다이어트는 건강에 안 좋으니까 디톡스 다이어트 어때요?
s34f5	9	query001	김치볶음밥 먹어야지.	sense	chat001_sense	계란이랑 햄 넣은 김치볶음밥이 맛있어요.
s34f5	10	query038	날씨 좋은데.	sense	chat038_sense	날씨도 좋고 구름도 예쁘죠?
s34f5	11	query050	게임 지겨워.	sense	chat050_sense	게임을 했는데 인원이 모자라서 기권패했더니 저도 재미없네요.
s34f5	12	query052	고구마만 먹고 다이어트 해야지	sense	chat052_sense	이제 만나면 고구마 같은 다이어트 식단으로 먹어야겠네요.
s34f5	13	query048	게임도 이제 재미없어.	other	null	게임이 재미없다고 하는데 다른 게임도 유행 지난  게임도 게임이다.
s34f5	14	query033	날씨가 진짜 덥다	base	chat033_base	시원한 물이라도 한 잔 드세요~
s34f5	15	query017	방학인데 집에만 있어.	base	chat017_base	먼저 사람들이랑 연락해서 놀러 가는 건 어때요?
s34f5	16	query012	새 집으로 이사 가기로 했어.	sense	chat012_sense	집값이 올랐다는 게 피부로 느껴질 정도였는데 축하드려요.
s34f5	17	query057	다이어트해야 되는데.	sense	chat057_sense	줄넘기 추천드리고 싶은데 무릎에 무리가 가니 무릎 보호대를 꼭 하는게 좋겠습니다.
s34f5	18	query007	꽃게탕 진짜 밥도둑	sense	chat007_sense	게딱지 양념에 흰쌀밥을 비벼 먹어도 맛있어요.
s34f5	19	query016	신혼집 인테리어 어떻게 하지?	base	chat016_base	하나씩 꾸며보세요.
s34f5	20	query054	팔뚝 너무 두꺼워	base	chat054_base	펭귄 운동 해보세요.
s34f5	21	query046	게임하다 시간 다 갔어.	base	chat046_base	게임할 때는 시간이 더 빨리 가요.
s34f5	22	query019	윗집 애 또 뛴다.	sense	chat019_sense	여름에는 특히 시끄러운 것 같아요.
s34f5	23	query002	밥 너무 많이 남음.	base	chat002_base	소분해서 냉동실에 보관해보세요.
s34f5	24	query056	나 비만이야	sense	chat056_sense	살빼고 싶지만 다이어트 식품은 먹기가 어려운 것 같아요.
s34f5	25	query015	집들이 하기 싫어.	sense	chat015_sense	짧게 살 집이면 집들이 안해도 되죠!
s34f5	26	query043	뉴게임 없나?	sense	chat043_sense	탁구공 넣기 게임 어떠세요?
s34f5	27	query020	전세집 구했어.	other	null	전세집을 구한 것은 좋은 일이지만 칭찬할 일은 아니다, 수리하는 것은 거리가 있다.
s34f5	28	query045	방탈출 게임 갔다왔어.	sense	chat045_sense	저도 방 탈출 게임하고 싶어요.
s34f5	29	query055	살 좀 빼야되는데	sense	chat055_sense	저도 다이어트를 하는데 오늘 유독 배가 고파서 힘들었어요.
s34f5	30	query005	밥 먹어야지	other	null	메뉴가 무엇일지 묻는 것이 더 친밀하게 느껴진다.
s34f5	31	query018	집에 다 와서 전에 사귀던 남자애 만났어.	sense	chat018_sense	옆집에 사는 건 아니겠죠?!
s34f5	32	query047	보드게임 재밌다	base	chat047_base	저도 하고 싶네요.
s34f5	33	query013	집에 먼지가 너무 많아.	other	null	명령이나 비난으로 느껴진다.
s34f5	34	query058	살 쪄서 교복이 껴.	base	chat058_base	한창 클 때죠.
s34f5	35	query010	밥 먹었는데도 또 배고파	sense	chat010_sense	밥은 드셨으니까 편의점에서 핫바랑 컵라면 어떠세요?
s34f5	36	query027	개강 옷 예쁘게 입어 볼까?	other	null	예쁘게 입으라고 대답하는 것으로 좋다.
s34f5	37	query042	새로운 게임 없나?	base	chat043_base	엄청 많죠.
s34f5	38	query022	나 새 옷 샀다	other	null	무슨 옷을 샀는지 궁금해하는 것이 더 자연스럽다.
s34f5	39	query053	살찐 거 같아	base	chat053_base	기분일 거예요.
s34f5	40	query003	밥 먹었니?	sense	chat003_sense	오늘은 순두부찌개 먹고 싶어서 시켜 먹었어요.
s34f5	41	query028	비 맞아서 옷 젖었어.	base	chat028_base	감기 조심 하세요.
s34f5	42	query025	수학여행가는데 입을 게 없어.	sense	chat025_sense	인터넷으로 주문하면 금방 택배로 올 거예요.
s34f5	43	query044	예전 게임인데 재밌다.	base	chat047_base	저도 하고 싶네요.
s34f5	44	query049	핸드폰게임 자꾸 하게 돼.	base	chat049_base	시간을 정해보세요.
s34f5	45	query006	밥 뭐 먹을까?	other	null	메뉴를 대답하는 것이 더 적절하다.
s34f5	46	query059	뱃살 나온 거 같아	other	null	살이 좀 찐 것 같은데 상대방이 다이어트 권유를 하고 관리를 이야기하는 것은 마음이 상한다.
s34f5	47	query029	옷장이 점점 줄어들어	sense	chat029_sense	그래도 가디건이랑 얇은 니트류는 또 사고 싶죠?!
s34f5	48	query024	커플이 같은 옷 입는 거 좋아보여	sense	chat024_sense	여름 티는 커플이 같이 입기 좋은 것 같아요.
s34f5	49	query009	밥생각이 없어.	other	null	밥 생각이 없는 것으로 정신이 힘든 것 까지 말하는 것은 심하고 같이 먹자고 하면서 자신의 취향을 구태여 말하는 것이 이상하다.
s34f5	50	query023	옷 걸 데가 없어	sense	chat023_sense	이제 귀여운 옷이 눈에 띄어도 그만 사야하는군요!
s34f5	51	query021	옷 좀 사줘.	other	null	상대에 따라 대답이 매우 다를 듯!
s34f5	52	query008	밥이나 먹자.	other	null	같이 하고 싶다는 말에 너 혼자 하라 거나 귀찮다니 다 기분 나쁜 대답이다. 
s34f5	53	query026	옷은 많은데 입을 게 없어.	base	chat026_base	옷은 사도 사도 모자라요.
s34f5	54	query030	롱패딩 필요할까?	base	chat030_base	추울 때 딱이죠.
s34f5	55	query039	내일 날씨 좋을까?	sense	chat039_sense	번개와 천둥을 동반한 비가 올 것이라고 합니다.
s34f5	56	query040	내일 약속 있는데 날씨 좋았으면	other	null	날씨가  좋기를 바라는 마음만 공감해주면 될 것 같다. 
s34f5	57	query032	내일은 비왔으면 좋겠다.	other	null	비오기를 바라는 마음에 기우제나 태풍은 맥락이 어색하다.
s34f5	58	query037	더워서 죽을 듯한 날씨야.	sense	chat037_sense	작년이나 재작년과 달리 올해는 날씨가 많이 덥네요.
s34f5	59	query034	마음도 춥고 날씨도 춥네.	sense	chat034_sense	요즘 엄청 춥고 눈도 많이 와서 쉽게 움츠려드는 것 같아요.
s34f5	60	query031	오늘도 날씨가 뿌예.	base	chat031_base	마스크 착용 하시고 외출하세요.
s18f3	1	query004	그냥 혼자 밥이나 먹어야지.	sense	chat004_sense	혼밥 메뉴 추천해 드릴게요.
s18f3	2	query036	날씨 왜 이렇게 춥냐?	sense	chat036_sense	한파라서 눈도 올 거 같아요.
s18f3	3	query035	날씨 좀 풀린거 같아.	sense	chat035_sense	시원한 봄 날씨네요.
s18f3	4	query051	건강하게 다이어트 하는 방법	sense	chat051_sense	저도 고구마, 계란, 바나나를 먹고 있고, 목표 체중 될 때까지 운동하려고요!
s18f3	5	query014	공휴일에는 집이 최고.	base	chat014_base	피로 풀고 좋죠.
s18f3	6	query041	같이 게임하자고 해도 되나?	sense	chat041_sense	저랑 같은 게임 클럽에 가입해서 종종 같이 해요.
s18f3	7	query011	나도 집 사고 싶어.	base	chat011_base	같이 살고 싶은 사람이 있나봐요.
s18f3	8	query060	건강한 다이어트법	sense	chat060_sense	일단 굶는 다이어트는 건강에 안 좋으니까 디톡스 다이어트 어때요?
s18f3	9	query001	김치볶음밥 먹어야지.	sense	chat001_sense	계란이랑 햄 넣은 김치볶음밥이 맛있어요.
s18f3	10	query038	날씨 좋은데.	base	chat038_base	하늘 보고 한 번 웃어봐요. 기분이 바뀔 거예요.
s18f3	11	query050	게임 지겨워.	sense	chat050_sense	게임을 했는데 인원이 모자라서 기권패했더니 저도 재미없네요.
s18f3	12	query052	고구마만 먹고 다이어트 해야지	sense	chat052_sense	이제 만나면 고구마 같은 다이어트 식단으로 먹어야겠네요.
s18f3	13	query048	게임도 이제 재미없어.	other	null	위 문장은 성의없는 대답처럼 느껴지고 아래 문장은 무슨 맥락에서 나온 대답인지 모르겠습니다.
s18f3	14	query033	날씨가 진짜 덥다	base	chat033_base	시원한 물이라도 한 잔 드세요~
s18f3	15	query017	방학인데 집에만 있어.	sense	chat017_sense	집에만 있더라도 창문을 다 열어놓고 환기도 하고 기분을 바꿔 보세요.
s18f3	16	query012	새 집으로 이사 가기로 했어.	sense	chat012_sense	집값이 올랐다는 게 피부로 느껴질 정도였는데 축하드려요.
s18f3	17	query057	다이어트해야 되는데.	sense	chat057_sense	줄넘기 추천드리고 싶은데 무릎에 무리가 가니 무릎 보호대를 꼭 하는게 좋겠습니다.
s18f3	18	query007	꽃게탕 진짜 밥도둑	sense	chat007_sense	게딱지 양념에 흰쌀밥을 비벼 먹어도 맛있어요.
s18f3	19	query016	신혼집 인테리어 어떻게 하지?	sense	chat016_sense	저는 가짜 나무로 만든 트리를 만들어 놓고 싶어요.
s18f3	20	query054	팔뚝 너무 두꺼워	base	chat054_base	펭귄 운동 해보세요.
s18f3	21	query046	게임하다 시간 다 갔어.	sense	chat046_sense	저는 하다말다 하니까 실력이 안 느는 것 같아요.
s18f3	22	query019	윗집 애 또 뛴다.	sense	chat019_sense	여름에는 특히 시끄러운 것 같아요.
s18f3	23	query002	밥 너무 많이 남음.	sense	chat002_sense	나중에 찬밥에 무생채 넣어서 비벼 먹으면 꿀맛이에요
s18f3	24	query056	나 비만이야	base	chat056_base	건강하게 운동해보세요.
s18f3	25	query015	집들이 하기 싫어.	base	chat015_base	쉽게 준비하는방법이 있는지 검색해서 준비해 보세요.
s18f3	26	query043	뉴게임 없나?	sense	chat043_sense	탁구공 넣기 게임 어떠세요?
s18f3	27	query020	전세집 구했어.	sense	chat020_sense	후드같이 고장나기 쉬운 것은 어떻게 수리하는지 미리 물어보는 것도 좋을 것 같아요.
s18f3	28	query045	방탈출 게임 갔다왔어.	sense	chat045_sense	저도 방 탈출 게임하고 싶어요.
s18f3	29	query055	살 좀 빼야되는데	base	chat055_base	운동을 시작해보세요.
s18f3	30	query005	밥 먹어야지	other	null	해당 질문에 두 가지 답변이 모두 어색한 것 같습니다.
s18f3	31	query018	집에 다 와서 전에 사귀던 남자애 만났어.	sense	chat018_sense	옆집에 사는 건 아니겠죠?!
s18f3	32	query047	보드게임 재밌다	base	chat047_base	저도 하고 싶네요.
s18f3	33	query013	집에 먼지가 너무 많아.	sense	chat013_sense	우리가 같이 살면 청소 때문에 싸울 것 같아요.
s18f3	34	query058	살 쪄서 교복이 껴.	base	chat058_base	한창 클 때죠.
s18f3	35	query010	밥 먹었는데도 또 배고파	base	chat010_base	디져트 드세요.
s18f3	36	query027	개강 옷 예쁘게 입어 볼까?	sense	chat027_sense	어떤 옷이 있는지 말해 주면 어떻게 매치하는 게 좋을지 알려 줄게요.
s18f3	37	query042	새로운 게임 없나?	sense	chat042_sense	기본 카드게임이 제 취향이라서 새로운 게임을 잘 모르겠어요.
s18f3	38	query022	나 새 옷 샀다	base	chat022_base	꼬까옷 개시해보세요.
s18f3	39	query053	살찐 거 같아	base	chat053_base	기분일 거예요.
s18f3	40	query003	밥 먹었니?	sense	chat003_sense	오늘은 순두부찌개 먹고 싶어서 시켜 먹었어요.
s18f3	41	query028	비 맞아서 옷 젖었어.	base	chat028_base	감기 조심 하세요.
